(PDH-CSV 4.0) (India Standard Time)(-330),\\NCR-3M6OJM5HB98\.NET CLR Memory(StartSupv)\# Bytes in all Heaps,\\NCR-3M6OJM5HB98\Process(StartSupv)\Handle Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Private Bytes,\\NCR-3M6OJM5HB98\Process(StartSupv)\Thread Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Virtual Bytes,Byte In All Heaps ( In MB ),Private Bytes ( In MB ),Virual Bytes ( In MB )
08-07-18 12:48,11386664,3459,130351104,137,589631488,10.85916901,124.3125,562.3164063
08-07-18 12:49,11386664,3463,130347008,137,589631488,10.85916901,124.3085938,562.3164063
08-07-18 12:49,11386664,3460,130322432,136,588582912,10.85916901,124.2851563,561.3164063
08-07-18 12:49,11390408,3465,130416640,140,591990784,10.86273956,124.375,564.5664063
08-07-18 12:49,11390408,3461,130383872,137,589631488,10.86273956,124.34375,562.3164063
08-07-18 12:50,11390408,3458,130355200,136,588582912,10.86273956,124.3164063,561.3164063
08-07-18 12:50,11390408,3455,130359296,137,589631488,10.86273956,124.3203125,562.3164063
08-07-18 12:50,11390408,3458,130375680,138,589893632,10.86273956,124.3359375,562.5664063
08-07-18 12:50,11395940,3461,130371584,138,590680064,10.86801529,124.3320313,563.3164063
08-07-18 12:51,11392660,3468,130416640,139,591728640,10.86488724,124.375,564.3164063
08-07-18 12:51,11440516,3478,130387968,139,591728640,10.91052628,124.3476563,564.3164063
08-07-18 12:51,11440516,3482,130424832,141,593039360,10.91052628,124.3828125,565.5664063
08-07-18 12:51,11440516,3470,130383872,137,589631488,10.91052628,124.34375,562.3164063
08-07-18 12:52,11440516,3475,130404352,138,590680064,10.91052628,124.3632813,563.3164063
08-07-18 12:52,11440516,3470,130351104,136,588582912,10.91052628,124.3125,561.3164063
08-07-18 12:52,11402868,3457,130383872,138,589893632,10.87462234,124.34375,562.5664063
08-07-18 12:52,11402868,3469,130441216,139,591728640,10.87462234,124.3984375,564.3164063
08-07-18 12:53,11402868,3466,130396160,137,589631488,10.87462234,124.3554688,562.3164063
08-07-18 12:53,11402868,3465,130383872,137,589631488,10.87462234,124.34375,562.3164063
08-07-18 12:53,11402868,3463,130383872,137,588845056,10.87462234,124.34375,561.5664063
08-07-18 12:53,11449560,3465,130486272,139,590942208,10.91915131,124.4414063,563.5664063
08-07-18 12:54,11402492,3473,130498560,139,591728640,10.87426376,124.453125,564.3164063
08-07-18 12:54,11439956,3479,130498560,139,591728640,10.90999222,124.453125,564.3164063
08-07-18 12:54,11452088,3490,130539520,141,593039360,10.92156219,124.4921875,565.5664063
08-07-18 12:54,11452088,3478,130433024,136,588582912,10.92156219,124.390625,561.3164063
08-07-18 12:55,11452088,3483,130453504,137,589631488,10.92156219,124.4101563,562.3164063
08-07-18 12:55,11452088,3480,130428928,136,588582912,10.92156219,124.3867188,561.3164063
08-07-18 12:55,11452088,3481,130445312,137,588845056,10.92156219,124.4023438,561.5664063
08-07-18 12:55,11448676,3473,130465792,138,590680064,10.91830826,124.421875,563.3164063
08-07-18 12:56,11448676,3470,130433024,137,589631488,10.91830826,124.390625,562.3164063
08-07-18 12:56,11448676,3469,130424832,137,589631488,10.91830826,124.3828125,562.3164063
08-07-18 12:56,11448676,3470,130437120,138,589893632,10.91830826,124.3945313,562.5664063
08-07-18 12:56,11448676,3463,130420736,136,588582912,10.91830826,124.3789063,561.3164063
08-07-18 12:57,11442056,3479,130502656,139,591728640,10.91199493,124.4570313,564.3164063
08-07-18 12:57,11442056,3479,130502656,139,591728640,10.91199493,124.4570313,564.3164063
08-07-18 12:57,11807136,3497,130523136,141,593039360,11.26016235,124.4765625,565.5664063
08-07-18 12:57,12126592,3478,130469888,139,591728640,11.56481934,124.4257813,564.3164063
08-07-18 12:58,12126592,3484,130539520,140,592777216,11.56481934,124.4921875,565.3164063
08-07-18 12:58,12126592,3500,130551808,140,592777216,11.56481934,124.5039063,565.3164063
08-07-18 12:58,12126592,3499,130555904,140,591990784,11.56481934,124.5078125,564.5664063
08-07-18 12:58,12126592,3485,130469888,136,588582912,11.56481934,124.4257813,561.3164063
08-07-18 12:59,12126592,3490,130490368,137,589631488,11.56481934,124.4453125,562.3164063
08-07-18 12:59,12126592,3487,130211840,137,589631488,11.56481934,124.1796875,562.3164063
08-07-18 12:59,11983512,3493,130514944,140,591990784,11.42836761,124.46875,564.5664063
08-07-18 12:59,11803408,3481,130478080,138,590680064,11.25660706,124.4335938,563.3164063
08-07-18 13:00,11803408,3488,130498560,139,591728640,11.25660706,124.453125,564.3164063
08-07-18 13:00,11803408,3477,130453504,137,589631488,11.25660706,124.4101563,562.3164063
08-07-18 13:00,11803408,3478,130469888,138,589893632,11.25660706,124.4257813,562.5664063
08-07-18 13:00,11984672,3478,130433024,136,588582912,11.42947388,124.390625,561.3164063
08-07-18 13:01,12129456,3503,130523136,140,592777216,11.56755066,124.4765625,565.3164063
08-07-18 13:01,12118208,3494,130560000,140,592777216,11.55682373,124.5117188,565.3164063
08-07-18 13:01,12118208,3486,130510848,138,589893632,11.55682373,124.4648438,562.5664063
08-07-18 13:01,12118208,3477,130453504,135,587534336,11.55682373,124.4101563,560.3164063
08-07-18 13:02,12118208,3482,130473984,136,588582912,11.55682373,124.4296875,561.3164063
08-07-18 13:02,12118208,3482,130469888,136,588582912,11.55682373,124.4257813,561.3164063
08-07-18 13:02,12121156,3499,130494464,140,591990784,11.55963516,124.4492188,564.5664063
08-07-18 13:02,12121156,3485,130420736,136,588582912,11.55963516,124.3789063,561.3164063
08-07-18 13:03,12121156,3489,130433024,137,589631488,11.55963516,124.390625,562.3164063
08-07-18 13:03,12121156,3486,130416640,136,588582912,11.55963516,124.375,561.3164063
08-07-18 13:03,12121156,3479,130424832,136,587796480,11.55963516,124.3828125,560.5664063
08-07-18 13:03,12209960,3482,130449408,137,589631488,11.64432526,124.40625,562.3164063
08-07-18 13:04,12122112,3491,130490368,139,591728640,11.56054688,124.4453125,564.3164063
08-07-18 13:04,12122112,3486,130473984,138,590680064,11.56054688,124.4296875,563.3164063
08-07-18 13:04,12125624,3487,130465792,138,589893632,11.56389618,124.421875,562.5664063
08-07-18 13:04,12125624,3483,130433024,136,588582912,11.56389618,124.390625,561.3164063
08-07-18 13:05,12125624,3488,130453504,137,589631488,11.56389618,124.4101563,562.3164063
08-07-18 13:05,12125624,3486,130433024,136,588582912,11.56389618,124.390625,561.3164063
08-07-18 13:05,12125624,3488,130469888,138,589893632,11.56389618,124.4257813,562.5664063
08-07-18 13:05,12125624,3482,130416640,135,587534336,11.56389618,124.375,560.3164063
08-07-18 13:06,12125624,3489,130437120,136,588582912,11.56389618,124.3945313,561.3164063
08-07-18 13:06,12125624,3486,130416640,135,587534336,11.56389618,124.375,560.3164063
08-07-18 13:06,12125624,3484,130408448,135,586747904,11.56389618,124.3671875,559.5664063
08-07-18 13:06,10595832,3419,130371584,133,585699328,10.10497284,124.3320313,558.5664063
08-07-18 13:07,10595832,3425,130412544,135,587796480,10.10497284,124.3710938,560.5664063
08-07-18 13:07,10595832,3425,130412544,135,587796480,10.10497284,124.3710938,560.5664063
08-07-18 13:07,10595832,3426,130428928,136,588058624,10.10497284,124.3867188,560.8164063
08-07-18 13:07,10595832,3420,130392064,134,586747904,10.10497284,124.3515625,559.5664063
08-07-18 13:08,10595832,3424,130412544,135,587796480,10.10497284,124.3710938,560.5664063
08-07-18 13:08,10595832,3424,130412544,135,587796480,10.10497284,124.3710938,560.5664063
08-07-18 13:08,10595832,3425,130428928,136,588058624,10.10497284,124.3867188,560.8164063
08-07-18 13:08,10595832,3419,130392064,134,586747904,10.10497284,124.3515625,559.5664063
08-07-18 13:09,10595832,3426,130412544,135,587796480,10.10497284,124.3710938,560.5664063
08-07-18 13:09,10595832,3424,130396160,134,586747904,10.10497284,124.3554688,559.5664063
08-07-18 13:09,10595832,3425,130412544,135,587010048,10.10497284,124.3710938,559.8164063
08-07-18 13:09,10595832,3419,130371584,133,585699328,10.10497284,124.3320313,558.5664063
08-07-18 13:10,10595832,3424,130408448,135,587796480,10.10497284,124.3671875,560.5664063
08-07-18 13:10,10595832,3424,130408448,135,587796480,10.10497284,124.3671875,560.5664063
08-07-18 13:10,10595832,3425,130428928,136,588058624,10.10497284,124.3867188,560.8164063
08-07-18 13:10,10595832,3419,130392064,134,586747904,10.10497284,124.3515625,559.5664063
08-07-18 13:11,10595832,3424,130412544,135,587796480,10.10497284,124.3710938,560.5664063
08-07-18 13:11,10595832,3422,130392064,134,586747904,10.10497284,124.3515625,559.5664063
08-07-18 13:11,10595832,3423,130404352,135,587010048,10.10497284,124.3632813,559.8164063
08-07-18 13:11,10592292,3412,130752512,134,585961472,10.10159683,124.6953125,558.8164063
08-07-18 13:12,10592292,3419,130785280,136,588058624,10.10159683,124.7265625,560.8164063
08-07-18 13:12,10592292,3419,130785280,136,588058624,10.10159683,124.7265625,560.8164063
08-07-18 13:12,10592292,3420,130801664,137,588320768,10.10159683,124.7421875,561.0664063
08-07-18 13:12,10592292,3416,130768896,135,587010048,10.10159683,124.7109375,559.8164063
08-07-18 13:13,10592292,3421,130785280,136,588058624,10.10159683,124.7265625,560.8164063
08-07-18 13:13,10592292,3421,130768896,135,587010048,10.10159683,124.7109375,559.8164063
08-07-18 13:13,10592292,3422,130785280,136,587272192,10.10159683,124.7265625,560.0664063
08-07-18 13:13,10592292,3416,130748416,134,585961472,10.10159683,124.6914063,558.8164063
08-07-18 13:14,10592292,3421,130785280,136,588058624,10.10159683,124.7265625,560.8164063
08-07-18 13:14,10592292,3418,130768896,135,587010048,10.10159683,124.7109375,559.8164063
08-07-18 13:14,10592292,3419,130785280,136,587272192,10.10159683,124.7265625,560.0664063
08-07-18 13:14,10592292,3413,130744320,134,585961472,10.10159683,124.6875,558.8164063
08-07-18 13:15,10592292,3418,130764800,135,587010048,10.10159683,124.7070313,559.8164063
08-07-18 13:15,10592292,3416,130748416,134,585961472,10.10159683,124.6914063,558.8164063
08-07-18 13:15,10592292,3417,130764800,135,586223616,10.10159683,124.7070313,559.0664063
08-07-18 13:15,10592292,3422,130781184,135,587010048,10.10159683,124.7226563,559.8164063
08-07-18 13:16,10592292,3429,130818048,137,589107200,10.10159683,124.7578125,561.8164063
08-07-18 13:16,10592292,3423,130772992,135,587010048,10.10159683,124.7148438,559.8164063
08-07-18 13:16,10592292,3424,130789376,136,587272192,10.10159683,124.7304688,560.0664063
08-07-18 13:16,10592292,3418,130752512,134,585961472,10.10159683,124.6953125,558.8164063
08-07-18 13:17,10592292,3423,130772992,135,587010048,10.10159683,124.7148438,559.8164063
08-07-18 13:17,10592292,3421,130752512,134,585961472,10.10159683,124.6953125,558.8164063
08-07-18 13:17,10592292,3422,130772992,135,586223616,10.10159683,124.7148438,559.0664063
08-07-18 13:17,10592292,3416,130736128,133,584912896,10.10159683,124.6796875,557.8164063
08-07-18 13:18,10592292,3423,130772992,135,587010048,10.10159683,124.7148438,559.8164063
08-07-18 13:18,10592292,3423,130772992,135,587010048,10.10159683,124.7148438,559.8164063
08-07-18 13:18,10592292,3424,130785280,136,587272192,10.10159683,124.7265625,560.0664063
08-07-18 13:18,10592292,3418,130748416,134,585961472,10.10159683,124.6914063,558.8164063
08-07-18 13:19,10592292,3423,130772992,135,587010048,10.10159683,124.7148438,559.8164063
08-07-18 13:19,10592292,3421,130756608,134,585961472,10.10159683,124.6992188,558.8164063
08-07-18 13:19,11397488,3440,130985984,140,591990784,10.86949158,124.9179688,564.5664063
08-07-18 13:19,11397488,3435,130965504,139,590942208,10.86949158,124.8984375,563.5664063
08-07-18 13:20,11041736,3441,131129344,138,590680064,10.53022003,125.0546875,563.3164063
08-07-18 13:20,11041736,3438,131076096,136,588582912,10.53022003,125.0039063,561.3164063
08-07-18 13:20,11041736,3457,131129344,139,590942208,10.53022003,125.0546875,563.5664063
08-07-18 13:20,11983428,3444,130895872,137,589631488,11.42828751,124.8320313,562.3164063
08-07-18 13:21,11983428,3449,130912256,138,590680064,11.42828751,124.8476563,563.3164063
08-07-18 13:21,11983428,3447,130895872,137,589631488,11.42828751,124.8320313,562.3164063
08-07-18 13:21,11983428,3448,130912256,138,589893632,11.42828751,124.8476563,562.5664063
08-07-18 13:21,11983428,3447,130875392,136,588582912,11.42828751,124.8125,561.3164063
08-07-18 13:22,11983428,3454,130908160,138,590680064,11.42828751,124.84375,563.3164063
08-07-18 13:22,11983428,3454,130912256,138,590680064,11.42828751,124.8476563,563.3164063
08-07-18 13:22,11983428,3460,130928640,139,590942208,11.42828751,124.8632813,563.5664063
08-07-18 13:22,11983428,3454,130899968,137,589631488,11.42828751,124.8359375,562.3164063
08-07-18 13:23,11983428,3461,130895872,137,589631488,11.42828751,124.8320313,562.3164063
08-07-18 13:23,11983428,3459,130871296,136,588582912,11.42828751,124.8085938,561.3164063
08-07-18 13:23,11983428,3465,130891776,137,588845056,11.42828751,124.828125,561.5664063
08-07-18 13:23,11045364,3440,130895872,136,588582912,10.53367996,124.8320313,561.3164063
08-07-18 13:24,11045364,3452,130940928,138,590680064,10.53367996,124.875,563.3164063
08-07-18 13:24,11045364,3452,130940928,138,590680064,10.53367996,124.875,563.3164063
08-07-18 13:24,11045364,3458,130953216,139,590942208,10.53367996,124.8867188,563.5664063
08-07-18 13:24,11045364,3454,130916352,137,589631488,10.53367996,124.8515625,562.3164063
08-07-18 13:25,11045364,5157,130981888,138,594120704,10.53367996,124.9140625,566.5976563
08-07-18 13:25,11045364,5155,130969600,137,593072128,10.53367996,124.9023438,565.5976563
08-07-18 13:25,11045364,5160,131026944,140,595431424,10.53367996,124.9570313,567.8476563
08-07-18 13:25,11045364,5154,130990080,138,594120704,10.53367996,124.921875,566.5976563
08-07-18 13:26,11045364,5163,131002368,139,595169280,10.53367996,124.9335938,567.5976563
08-07-18 13:26,11045364,5163,130998272,139,595169280,10.53367996,124.9296875,567.5976563
08-07-18 13:26,11045376,3450,130969600,140,591990784,10.53369141,124.9023438,564.5664063
08-07-18 13:26,11045376,3449,130936832,138,590680064,10.53369141,124.8710938,563.3164063
08-07-18 13:27,11045376,3459,130957312,139,591728640,10.53369141,124.890625,564.3164063
08-07-18 13:27,11045376,3457,130916352,137,589631488,10.53369141,124.8515625,562.3164063
08-07-18 13:27,11045376,3463,130936832,138,589893632,10.53369141,124.8710938,562.5664063
08-07-18 13:27,11045376,3457,130899968,136,588582912,10.53369141,124.8359375,561.3164063
08-07-18 13:28,11045376,3463,130953216,139,590942208,10.53369141,124.8867188,563.5664063
08-07-18 13:28,11045376,3459,130912256,137,589631488,10.53369141,124.8476563,562.3164063
08-07-18 13:28,11045376,3460,130932736,138,589893632,10.53369141,124.8671875,562.5664063
08-07-18 13:28,11045376,3459,130899968,136,588582912,10.53369141,124.8359375,561.3164063
08-07-18 13:29,11045376,3470,130932736,138,589893632,10.53369141,124.8671875,562.5664063
08-07-18 13:29,11045376,3469,130895872,136,588582912,10.53369141,124.8320313,561.3164063
08-07-18 13:29,11040844,3446,130936832,138,589893632,10.52936935,124.8710938,562.5664063
08-07-18 13:29,11040844,3445,130895872,136,588582912,10.52936935,124.8320313,561.3164063
08-07-18 13:30,11040844,5151,130985984,139,594382848,10.52936935,124.9179688,566.8476563
08-07-18 13:30,11040844,5150,130969600,138,594120704,10.52936935,124.9023438,566.5976563
08-07-18 13:30,11040844,5153,131014656,140,595431424,10.52936935,124.9453125,567.8476563
08-07-18 13:30,11040844,5149,130985984,138,594120704,10.52936935,124.9179688,566.5976563
08-07-18 13:31,11040844,5155,131022848,140,595431424,10.52936935,124.953125,567.8476563
08-07-18 13:31,11040844,5152,130994176,138,594120704,10.52936935,124.9257813,566.5976563
08-07-18 13:31,11040844,5158,131006464,139,594382848,10.52936935,124.9375,566.8476563
08-07-18 13:31,11040844,5152,130965504,137,593072128,10.52936935,124.8984375,565.5976563
08-07-18 13:32,11045560,3447,130957312,139,590942208,10.53386688,124.890625,563.5664063
08-07-18 13:32,11045560,3446,130920448,137,589631488,10.53386688,124.8554688,562.3164063
08-07-18 13:32,11045560,3452,130932736,138,589893632,10.53386688,124.8671875,562.5664063
08-07-18 13:32,11045560,3446,130895872,136,588582912,10.53386688,124.8320313,561.3164063
08-07-18 13:33,11045560,3461,130949120,139,590942208,10.53386688,124.8828125,563.5664063
08-07-18 13:33,11045560,3460,130932736,138,590680064,10.53386688,124.8671875,563.3164063
08-07-18 13:33,11045560,3461,130953216,139,590942208,10.53386688,124.8867188,563.5664063
08-07-18 13:33,11045560,3460,130920448,137,589631488,10.53386688,124.8554688,562.3164063
08-07-18 13:34,11045560,3471,130953216,139,590942208,10.53386688,124.8867188,563.5664063
08-07-18 13:34,11045560,3467,130920448,137,589631488,10.53386688,124.8554688,562.3164063
08-07-18 13:34,11045560,3471,130928640,138,589893632,10.53386688,124.8632813,562.5664063
08-07-18 13:34,11045560,3470,130887680,136,588582912,10.53386688,124.8242188,561.3164063
08-07-18 13:35,10954384,5148,131051520,139,594382848,10.44691467,124.9804688,566.8476563
08-07-18 13:35,10954384,5147,131039232,138,594120704,10.44691467,124.96875,566.5976563
08-07-18 13:35,10954384,5150,131076096,140,595431424,10.44691467,125.0039063,567.8476563
08-07-18 13:35,10954384,5149,131047424,138,594120704,10.44691467,124.9765625,566.5976563
08-07-18 13:36,10954384,5156,131080192,140,595431424,10.44691467,125.0078125,567.8476563
08-07-18 13:36,10954384,5155,131067904,139,595169280,10.44691467,124.9960938,567.5976563
08-07-18 13:36,10954384,5156,131088384,140,595431424,10.44691467,125.015625,567.8476563
08-07-18 13:36,10954384,5150,131043328,138,594120704,10.44691467,124.9726563,566.5976563
08-07-18 13:37,10954384,5161,131092480,140,595431424,10.44691467,125.0195313,567.8476563
08-07-18 13:37,10954384,5157,131039232,137,593072128,10.44691467,124.96875,565.5976563
08-07-18 13:37,10954384,5155,131035136,137,592285696,10.44691467,124.9648438,564.8476563
08-07-18 13:37,11396332,3441,130965504,136,588582912,10.86838913,124.8984375,561.3164063
08-07-18 13:38,11396332,3446,131006464,138,590680064,10.86838913,124.9375,563.3164063
08-07-18 13:38,11396332,3446,131002368,138,590680064,10.86838913,124.9335938,563.3164063
08-07-18 13:38,11396332,3447,131018752,139,590942208,10.86838913,124.9492188,563.5664063
08-07-18 13:38,11396332,3443,130981888,137,589631488,10.86838913,124.9140625,562.3164063
08-07-18 13:39,11396332,3450,131002368,138,590680064,10.86838913,124.9335938,563.3164063
08-07-18 13:39,11396332,3453,130990080,137,589631488,10.86838913,124.921875,562.3164063
08-07-18 13:39,11396332,3454,130998272,138,589893632,10.86838913,124.9296875,562.5664063
08-07-18 13:39,11396332,3448,130957312,136,588582912,10.86838913,124.890625,561.3164063
08-07-18 13:40,11396332,5153,131047424,138,594120704,10.86838913,124.9765625,566.5976563
08-07-18 13:40,11396332,5153,131051520,138,594120704,10.86838913,124.9804688,566.5976563
08-07-18 13:40,11045424,3455,131055616,140,591990784,10.53373718,124.984375,564.5664063
08-07-18 13:40,11045424,3449,131014656,138,590680064,10.53373718,124.9453125,563.3164063
08-07-18 13:41,11045424,3454,131035136,139,591728640,10.53373718,124.9648438,564.3164063
08-07-18 13:41,11045424,3454,131006464,138,590680064,10.53373718,124.9375,563.3164063
08-07-18 13:41,11045424,3455,131031040,139,590942208,10.53373718,124.9609375,563.5664063
08-07-18 13:41,11045424,3454,130994176,137,589631488,10.53373718,124.9257813,562.3164063
08-07-18 13:42,11045424,3459,131014656,138,590680064,10.53373718,124.9453125,563.3164063
08-07-18 13:42,11045424,3459,130998272,137,589631488,10.53373718,124.9296875,562.3164063
08-07-18 13:42,11045424,3457,130990080,137,588845056,10.53373718,124.921875,561.5664063
08-07-18 13:42,11045424,3451,130957312,135,587534336,10.53373718,124.890625,560.3164063
08-07-18 13:43,11045424,3456,130998272,137,589631488,10.53373718,124.9296875,562.3164063
08-07-18 13:43,11045424,3456,130998272,137,589631488,10.53373718,124.9296875,562.3164063
08-07-18 13:43,11042044,3448,131039232,139,590942208,10.53051376,124.96875,563.5664063
08-07-18 13:43,11042044,3442,131002368,137,589631488,10.53051376,124.9335938,562.3164063
08-07-18 13:44,11042044,3447,131022848,138,590680064,10.53051376,124.953125,563.3164063
08-07-18 13:44,11042044,3447,131006464,137,589631488,10.53051376,124.9375,562.3164063
08-07-18 13:44,11042044,3449,131018752,138,589893632,10.53051376,124.9492188,562.5664063
08-07-18 13:44,11042044,3449,130973696,136,588582912,10.53051376,124.90625,561.3164063
08-07-18 13:45,11042044,5154,131047424,138,594120704,10.53051376,124.9765625,566.5976563
08-07-18 13:45,11042044,5154,131051520,138,594120704,10.53051376,124.9804688,566.5976563
08-07-18 13:45,11042044,5157,131092480,140,595431424,10.53051376,125.0195313,567.8476563
08-07-18 13:45,11042044,5151,131055616,138,594120704,10.53051376,124.984375,566.5976563
08-07-18 13:46,11042044,5155,131080192,139,595169280,10.53051376,125.0078125,567.5976563
08-07-18 13:46,11386508,3448,131014656,138,590680064,10.85902023,124.9453125,563.3164063
08-07-18 13:46,11386508,3449,131031040,139,590942208,10.85902023,124.9609375,563.5664063
08-07-18 13:46,11386508,3448,130990080,137,589631488,10.85902023,124.921875,562.3164063
08-07-18 13:47,11386508,3453,131010560,138,590680064,10.85902023,124.9414063,563.3164063
08-07-18 13:47,11386508,3453,130994176,137,589631488,10.85902023,124.9257813,562.3164063
08-07-18 13:47,11386508,3459,131010560,138,589893632,10.85902023,124.9414063,562.5664063
08-07-18 13:47,11386508,3453,130973696,136,588582912,10.85902023,124.90625,561.3164063
08-07-18 13:48,11386508,3455,130985984,137,589631488,10.85902023,124.9179688,562.3164063
08-07-18 13:48,11386508,3455,130985984,137,589631488,10.85902023,124.9179688,562.3164063
08-07-18 13:48,11386508,3461,131006464,138,589893632,10.85902023,124.9375,562.5664063
08-07-18 13:48,11386508,3455,130969600,136,588582912,10.85902023,124.9023438,561.3164063
08-07-18 13:49,11386508,3460,130990080,137,589631488,10.85902023,124.921875,562.3164063
08-07-18 13:49,11041200,3444,130994176,137,589631488,10.52970886,124.9257813,562.3164063
08-07-18 13:49,11041200,3450,130998272,138,589893632,10.52970886,124.9296875,562.5664063
08-07-18 13:49,11041200,3449,130965504,136,588582912,10.52970886,124.8984375,561.3164063
08-07-18 13:50,11041200,5154,131047424,138,594120704,10.52970886,124.9765625,566.5976563
08-07-18 13:50,11041200,5156,131051520,138,594120704,10.52970886,124.9804688,566.5976563
08-07-18 13:50,11041200,5157,130908160,140,595431424,10.52970886,124.84375,567.8476563
08-07-18 13:50,11041200,5151,130871296,138,594120704,10.52970886,124.8085938,566.5976563
08-07-18 13:51,11041200,5156,130891776,139,595169280,10.52970886,124.828125,567.5976563
08-07-18 13:51,11041200,5158,130875392,138,594120704,10.52970886,124.8125,566.5976563
08-07-18 13:51,11041200,5164,130912256,139,594382848,10.52970886,124.8476563,566.8476563
08-07-18 13:51,11046192,3442,130965504,137,589631488,10.5344696,124.8984375,562.3164063
08-07-18 13:52,11046192,3449,131002368,139,591728640,10.5344696,124.9335938,564.3164063
08-07-18 13:52,11046192,3454,130961408,138,590680064,10.5344696,124.8945313,563.3164063
08-07-18 13:52,11046192,3455,130981888,139,590942208,10.5344696,124.9140625,563.5664063
08-07-18 13:52,11046192,3456,130940928,137,589631488,10.5344696,124.875,562.3164063
08-07-18 13:53,11046192,3461,130965504,138,590680064,10.5344696,124.8984375,563.3164063
08-07-18 13:53,11046192,3459,130945024,137,589631488,10.5344696,124.8789063,562.3164063
08-07-18 13:53,11046192,3465,130961408,138,589893632,10.5344696,124.8945313,562.5664063
08-07-18 13:53,11046192,3459,130924544,136,588582912,10.5344696,124.859375,561.3164063
08-07-18 13:54,11046192,3466,130961408,138,590680064,10.5344696,124.8945313,563.3164063
08-07-18 13:54,11046192,3463,130953216,137,589631488,10.5344696,124.8867188,562.3164063
08-07-18 13:54,11046192,3470,130965504,138,589893632,10.5344696,124.8984375,562.5664063
08-07-18 13:54,11041648,3445,130953216,137,589631488,10.53013611,124.8867188,562.3164063
08-07-18 13:55,11041648,5148,131014656,138,594120704,10.53013611,124.9453125,566.5976563
08-07-18 13:55,11041648,5146,131010560,137,593072128,10.53013611,124.9414063,565.5976563
08-07-18 13:55,11041648,5148,131063808,140,595431424,10.53013611,124.9921875,567.8476563
08-07-18 13:55,11041648,5144,131031040,138,594120704,10.53013611,124.9609375,566.5976563
08-07-18 13:56,11041648,5150,131055616,139,595169280,10.53013611,124.984375,567.5976563
08-07-18 13:56,11041648,5150,131080192,139,595169280,10.53013611,125.0078125,567.5976563
08-07-18 13:56,11041648,5156,131104768,140,595431424,10.53013611,125.03125,567.8476563
08-07-18 13:56,11041648,5147,131051520,137,593072128,10.53013611,124.9804688,565.5976563
08-07-18 13:57,11041648,5152,131072000,138,594120704,10.53013611,125,566.5976563
08-07-18 13:57,11041648,5154,131039232,136,592023552,10.53013611,124.96875,564.5976563
08-07-18 13:57,11046984,3447,131035136,138,589893632,10.53522491,124.9648438,562.5664063
08-07-18 13:57,11046984,3441,130990080,136,588582912,10.53522491,124.921875,561.3164063
08-07-18 13:58,11046984,3446,131026944,138,590680064,10.53522491,124.9570313,563.3164063
08-07-18 13:58,11046984,3451,131022848,138,590680064,10.53522491,124.953125,563.3164063
08-07-18 13:58,11046984,3459,131039232,139,590942208,10.53522491,124.96875,563.5664063
08-07-18 13:58,11046984,3458,130998272,137,589631488,10.53522491,124.9296875,562.3164063
08-07-18 13:59,11046984,3463,131014656,138,590680064,10.53522491,124.9453125,563.3164063
08-07-18 13:59,11046984,3468,130994176,137,589631488,10.53522491,124.9257813,562.3164063
08-07-18 13:59,11046984,3469,131006464,138,589893632,10.53522491,124.9375,562.5664063
08-07-18 13:59,11046984,3463,130973696,136,588582912,10.53522491,124.90625,561.3164063
08-07-18 14:00,11306404,3452,131006464,138,590680064,10.78262711,124.9375,563.3164063
08-07-18 14:00,11306404,3452,131006464,138,590680064,10.78262711,124.9375,563.3164063
08-07-18 14:00,11306404,3453,131112960,140,591990784,10.78262711,125.0390625,564.5664063
08-07-18 14:00,11306404,3449,131076096,138,590680064,10.78262711,125.0039063,563.3164063
08-07-18 14:01,11306404,3456,131096576,139,591728640,10.78262711,125.0234375,564.3164063
08-07-18 14:01,11306404,3454,131072000,138,590680064,10.78262711,125,563.3164063
08-07-18 14:01,11306404,3455,131092480,139,590942208,10.78262711,125.0195313,563.5664063
08-07-18 14:01,11306404,3455,131080192,138,589893632,10.78262711,125.0078125,562.5664063
08-07-18 14:02,11306404,3461,131100672,139,591728640,10.78262711,125.0273438,564.3164063
08-07-18 14:02,11306404,3466,131084288,138,590680064,10.78262711,125.0117188,563.3164063
08-07-18 14:02,11306404,3464,131080192,138,589893632,10.78262711,125.0078125,562.5664063
08-07-18 14:02,11306404,3459,131055616,137,588845056,10.78262711,124.984375,561.5664063
08-07-18 14:03,11306404,3463,131059712,137,589631488,10.78262711,124.9882813,562.3164063
08-07-18 14:03,11043164,3447,131059712,137,589631488,10.53158188,124.9882813,562.3164063
08-07-18 14:03,11043164,3448,131072000,138,589893632,10.53158188,125,562.5664063
08-07-18 14:03,11043164,3448,131051520,137,588845056,10.53158188,124.9804688,561.5664063
08-07-18 14:04,11043164,3452,131092480,139,591728640,10.53158188,125.0195313,564.3164063
08-07-18 14:04,11043164,3454,131092480,139,591728640,10.53158188,125.0195313,564.3164063
08-07-18 14:04,11043164,3460,131108864,140,591990784,10.53158188,125.0351563,564.5664063
08-07-18 14:04,11043164,3455,131084288,139,590942208,10.53158188,125.0117188,563.5664063
08-07-18 14:05,11043164,5159,131133440,139,595169280,10.53158188,125.0585938,567.5976563
08-07-18 14:05,11043164,5156,131100672,137,593072128,10.53158188,125.0273438,565.5976563
