(PDH-CSV 4.0) (India Standard Time)(-330),\\HYD-GOLCONDA\.NET CLR Memory(NCR.APTRA.CnsmrAppActivateEnterprise)\# Bytes in all Heaps,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Handle Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Private Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Thread Count,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Virtual Bytes,\\HYD-GOLCONDA\Process(NCR.APTRA.CnsmrAppActivateEnterprise)\Working Set - Private
03-02-19 15:32,19566400,4350,318439424,186,1173995520,247230464
03-02-19 15:33,19566400,4351,318431232,186,1169801216,247234560
03-02-19 15:33,19566400,4386,335106048,185,1190006784,263872512
03-02-19 15:33,19566400,4408,318013440,185,1172729856,246812672
03-02-19 15:33,19566400,4440,335683584,186,1191268352,264421376
03-02-19 15:33,19566400,4462,318513152,186,1173954560,247287808
03-02-19 15:33,19566400,4472,318504960,186,1169760256,247300096
03-02-19 15:33,19566400,4500,335781888,185,1189986304,264577024
03-02-19 15:33,19566400,4529,318394368,184,1172172800,247267328
03-02-19 15:33,19566400,4558,335888384,186,1191292928,264642560
03-02-19 15:33,19895656,4202,318472192,185,1173475328,247300096
03-02-19 15:33,19895656,4209,318537728,186,1169805312,247332864
03-02-19 15:33,19895656,4237,335032320,184,1189462016,263843840
03-02-19 15:34,19895656,4265,318021632,185,1172623360,246812672
03-02-19 15:34,19895656,4291,335605760,185,1190776832,264384512
03-02-19 15:34,19895656,4320,318484480,186,1173999616,247271424
03-02-19 15:34,19895656,4324,318398464,185,1169281024,247238656
03-02-19 15:34,19895656,4358,335749120,185,1189928960,264544256
03-02-19 15:34,19895656,4382,318328832,184,1172115456,247201792
03-02-19 15:34,19895656,4416,335826944,186,1191297024,264581120
03-02-19 15:34,19895656,4437,318406656,185,1173385216,247238656
03-02-19 15:34,19895656,4444,318472192,186,1169715200,247271424
03-02-19 15:34,19895656,4475,334987264,184,1189433344,263806976
03-02-19 15:34,19895656,4503,317992960,185,1172635648,246796288
03-02-19 15:34,19895656,4535,335695872,186,1192022016,264458240
03-02-19 15:35,19895656,4563,318435328,187,1175240704,247185408
03-02-19 15:35,19895656,4567,318353408,186,1170522112,247152640
03-02-19 15:35,19291608,4159,335626240,185,1189978112,264425472
03-02-19 15:35,19291608,4182,318316544,185,1172602880,247148544
03-02-19 15:35,19291608,4215,335728640,186,1191268352,264486912
03-02-19 15:35,19291608,4239,318390272,186,1173987328,247181312
03-02-19 15:35,19291608,4245,317685760,186,1169793024,246460416
03-02-19 15:35,19291608,4277,335200256,185,1189965824,262795264
03-02-19 15:35,19291608,4304,318119936,185,1172688896,246190080
03-02-19 15:35,19291608,4331,335822848,186,1191321600,264417280
03-02-19 15:35,19291608,4358,318484480,186,1173983232,247136256
03-02-19 15:35,19291608,4362,318402560,185,1169264640,247132160
03-02-19 15:36,19291608,4396,335749120,185,1189998592,264441856
03-02-19 15:36,19291608,4421,318414848,185,1172672512,247156736
03-02-19 15:36,19291608,4454,335831040,186,1191256064,264499200
03-02-19 15:36,19291608,4476,318488576,186,1173942272,247189504
03-02-19 15:36,19291608,4491,317710336,186,1173942272,246415360
03-02-19 15:36,19291608,4512,335216640,185,1190055936,263929856
03-02-19 15:36,19291608,4542,318136320,185,1172680704,246898688
03-02-19 15:36,19582976,4192,335826944,186,1191288832,264548352
03-02-19 15:36,19582976,4219,318488576,186,1173983232,247238656
03-02-19 15:36,19582976,4233,318480384,186,1173983232,247234560
03-02-19 15:36,19582976,4256,335671296,184,1189445632,264470528
03-02-19 15:36,19582976,4282,318398464,185,1172660224,247209984
03-02-19 15:37,19582976,4315,335822848,186,1191362560,264552448
03-02-19 15:37,19582976,4337,318472192,186,1173970944,247259136
03-02-19 15:37,19582976,4351,317595648,185,1173446656,246419456
03-02-19 15:37,19582976,4375,335183872,185,1189920768,263938048
03-02-19 15:37,19582976,4401,318021632,184,1172156416,246861824
03-02-19 15:37,19582976,4429,335814656,186,1191260160,264560640
03-02-19 15:37,19582976,4456,318464000,186,1173999616,247255040
03-02-19 15:37,19582976,4470,318459904,186,1173999616,247250944
03-02-19 15:37,19582976,4495,335659008,184,1189470208,264495104
03-02-19 15:37,19582976,4521,318382080,185,1172656128,247218176
03-02-19 15:37,19582976,4554,335810560,186,1191251968,264564736
03-02-19 15:37,19902116,4210,318468096,186,1174016000,247263232
03-02-19 15:38,19902116,4224,317607936,185,1173491712,246419456
03-02-19 15:38,19902116,4246,335192064,185,1189986304,263954432
03-02-19 15:38,19902116,4272,318029824,184,1172090880,246882304
03-02-19 15:38,19902116,4300,335822848,186,1191321600,264577024
03-02-19 15:38,19902116,4328,318554112,187,1175326720,247308288
03-02-19 15:38,19902116,4341,318476288,186,1174016000,247271424
03-02-19 15:38,19902116,4360,335753216,185,1190006784,264540160
03-02-19 15:38,19902116,4390,318398464,185,1172561920,247226368
03-02-19 15:38,19902116,4418,335831040,186,1191251968,264581120
03-02-19 15:38,19902116,4445,318476288,186,1173999616,247267328
03-02-19 15:38,19902116,4460,317669376,186,1173999616,246444032
03-02-19 15:38,19902116,4483,335196160,185,1189924864,263950336
03-02-19 15:39,19902116,4506,318111744,185,1172692992,246919168
03-02-19 15:39,19902116,4538,335671296,186,1191288832,264421376
03-02-19 15:39,19902116,4560,318316544,186,1173983232,247115776
03-02-19 15:39,19902116,4579,318316544,186,1173983232,247111680
03-02-19 15:39,19292296,4151,335634432,185,1190002688,264437760
03-02-19 15:39,19292296,4179,318283776,185,1172668416,247128064
03-02-19 15:39,19292296,4213,335777792,187,1192579072,264507392
03-02-19 15:39,19292296,4240,318435328,187,1175302144,247193600
03-02-19 15:39,19292296,4250,317853696,187,1175302144,246583296
03-02-19 15:39,19292296,4275,335278080,185,1189892096,264065024
03-02-19 15:39,19292296,4297,318222336,185,1172709376,247029760
03-02-19 15:39,19292296,4331,335724544,186,1191370752,264486912
03-02-19 15:40,19292296,4353,318382080,186,1173938176,247181312
03-02-19 15:40,19292296,4371,318308352,185,1173413888,247144448
03-02-19 15:40,19292296,4397,335724544,186,1191321600,264482816
03-02-19 15:40,19292296,4426,318300160,185,1173422080,247144448
03-02-19 15:40,19292296,4449,335724544,186,1191251968,264486912
03-02-19 15:40,19292296,4473,317562880,185,1172611072,246398976
03-02-19 15:40,19292296,4484,317792256,185,1172611072,246616064
03-02-19 15:40,19292296,4518,335417344,185,1190764544,264183808
03-02-19 15:40,19292296,4541,318435328,186,1173909504,247181312
03-02-19 15:40,19587224,4182,335818752,186,1191354368,264572928
03-02-19 15:40,19587224,4176,335659008,184,1184530432,264503296
03-02-19 15:40,19587224,4219,318320640,184,1172176896,247201792
03-02-19 15:41,19587224,4248,335855616,186,1191301120,264609792
03-02-19 15:41,19587224,4277,318431232,185,1173409792,247267328
03-02-19 15:41,19587224,4299,335855616,186,1191284736,264605696
03-02-19 15:41,19587224,4304,334827520,184,1185255424,263671808
03-02-19 15:41,19587224,4337,317800448,185,1172619264,246607872
03-02-19 15:41,19587224,4371,335417344,185,1190756352,264179712
03-02-19 15:41,19587224,4394,318369792,186,1174003712,247164928
03-02-19 15:41,19587224,4403,335699968,186,1187143680,264462336
03-02-19 15:41,19587224,4423,335638528,185,1185841152,264445952
03-02-19 15:41,19587224,4459,318226432,184,1172164608,247099392
03-02-19 15:41,19587224,4488,335724544,186,1191288832,264474624
03-02-19 15:41,19587224,4517,318304256,185,1173516288,247136256
03-02-19 15:42,19587224,4499,318287872,185,1168527360,247123968
03-02-19 15:42,19587224,4543,335015936,185,1185828864,263794688
03-02-19 15:42,19907936,4197,317931520,185,1172627456,246726656
03-02-19 15:42,19907936,4229,335618048,186,1191247872,264343552
03-02-19 15:42,19907936,4251,318484480,186,1174011904,247271424
03-02-19 15:42,19907936,4236,318394368,185,1168498688,247234560
03-02-19 15:42,19907936,4277,335745024,185,1185828864,264544256
03-02-19 15:42,19907936,4317,318398464,185,1172647936,247234560
03-02-19 15:42,19907936,4345,335822848,186,1191350272,264577024
03-02-19 15:42,19907936,4377,318476288,186,1173897216,247271424
03-02-19 15:42,19907936,4359,318390272,185,1168384000,247230464
03-02-19 15:42,19907936,4403,334987264,185,1185832960,263770112
03-02-19 15:43,19907936,4434,317906944,185,1172619264,246702080
03-02-19 15:43,19907936,4467,335593472,186,1191247872,264318976
03-02-19 15:43,19907936,4489,318455808,186,1173979136,247250944
03-02-19 15:43,19907936,4474,318369792,185,1168465920,247214080
03-02-19 15:43,19907936,4513,335724544,185,1185800192,264527872
03-02-19 15:43,19907936,4549,318382080,185,1172676608,247222272
03-02-19 15:43,19907936,4581,335728640,185,1190780928,264531968
03-02-19 15:43,19281300,4178,318468096,186,1173925888,247263232
03-02-19 15:43,19281300,4164,318377984,185,1168412672,247222272
03-02-19 15:43,19281300,4205,334987264,185,1185824768,263774208
03-02-19 15:43,19281300,4240,317837312,184,1172144128,246681600
03-02-19 15:43,19281300,4270,335527936,185,1190768640,264290304
03-02-19 15:44,19281300,4297,318275584,185,1173434368,247111680
03-02-19 15:44,19281300,4278,318259200,185,1168445440,247103488
03-02-19 15:44,19281300,4330,335548416,184,1189367808,264380416
03-02-19 15:44,19281300,4357,318353408,185,1172643840,247189504
03-02-19 15:44,19281300,4389,335704064,185,1190834176,264499200
03-02-19 15:44,19281300,4415,318435328,186,1174003712,247222272
03-02-19 15:44,19281300,4401,317566976,185,1168490496,246403072
03-02-19 15:44,19281300,4451,335097856,185,1190019072,263884800
03-02-19 15:44,19281300,4477,317939712,184,1172180992,246788096
03-02-19 15:44,19281300,4508,335720448,186,1191301120,264437760
03-02-19 15:44,19281300,4534,318382080,185,1173508096,247209984
03-02-19 15:44,19281300,4515,318365696,185,1168519168,247201792
03-02-19 15:45,19549560,4197,335732736,185,1189933056,264523776
03-02-19 15:45,19549560,4223,318382080,185,1172680704,247209984
03-02-19 15:45,19549560,4256,335802368,186,1191362560,264556544
03-02-19 15:45,19549560,4283,318459904,186,1174016000,247250944
03-02-19 15:45,19549560,4269,317566976,185,1168502784,246403072
03-02-19 15:45,19549560,4317,335093760,185,1189990400,263872512
03-02-19 15:45,19549560,4344,318013440,185,1172619264,246824960
03-02-19 15:45,19549560,4372,335728640,186,1191288832,264450048
03-02-19 15:45,19549560,4399,318410752,185,1173458944,247246848
03-02-19 15:45,19549560,4380,318398464,185,1168470016,247234560
03-02-19 15:45,19549560,4433,335757312,185,1189990400,264548352
03-02-19 15:45,19549560,4459,318402560,185,1172692992,247234560
03-02-19 15:46,19549560,4492,335826944,186,1191325696,264585216
03-02-19 15:46,19549560,4517,318476288,186,1173954560,247271424
03-02-19 15:46,19549560,4503,317546496,185,1168441344,246390784
03-02-19 15:46,19549560,4558,335089664,185,1189945344,263872512
03-02-19 15:46,19889712,4200,318013440,185,1172606976,246829056
03-02-19 15:46,19889712,4225,335736832,186,1191325696,264450048
03-02-19 15:46,19889712,4251,318398464,185,1173422080,247238656
03-02-19 15:46,19889712,4232,318386176,185,1168433152,247226368
03-02-19 15:46,19889712,4285,335749120,185,1189928960,264540160
03-02-19 15:46,19889712,4310,318357504,184,1172090880,247205888
03-02-19 15:46,19889712,4344,335859712,186,1191260160,264605696
03-02-19 15:46,19889712,4368,318435328,185,1173454848,247271424
03-02-19 15:47,19889712,4355,317558784,185,1168465920,246403072
03-02-19 15:47,19889712,4404,335028224,184,1189412864,263856128
03-02-19 15:47,19889712,4432,318009344,185,1172627456,246829056
03-02-19 15:47,19889712,4461,335650816,185,1190821888,264417280
03-02-19 15:47,19889712,4488,318390272,185,1173360640,247226368
03-02-19 15:47,19889712,4469,318373888,185,1168371712,247214080
03-02-19 15:47,19889712,4524,335740928,185,1190064128,264531968
03-02-19 15:47,19889712,4550,318308352,184,1172082688,247185408
03-02-19 15:47,19889712,4584,335814656,186,1191383040,264568832
03-02-19 15:47,19283920,4174,318394368,185,1173450752,247230464
03-02-19 15:47,19283920,4161,317550592,185,1168461824,246394880
03-02-19 15:47,19283920,4210,335007744,184,1189560320,263843840
03-02-19 15:48,19283920,4233,318017536,185,1172561920,246829056
03-02-19 15:48,19283920,4265,335646720,185,1190821888,264417280
03-02-19 15:48,19283920,4288,318472192,186,1173893120,247263232
03-02-19 15:48,19283920,4273,318382080,185,1168379904,247222272
03-02-19 15:48,19283920,4323,335732736,185,1189965824,264527872
03-02-19 15:48,19283920,4355,318386176,185,1172619264,247218176
03-02-19 15:48,19283920,4383,335810560,186,1191264256,264560640
03-02-19 15:48,19283920,4413,318464000,186,1173983232,247255040
03-02-19 15:48,19283920,4394,317521920,185,1168470016,246358016
03-02-19 15:48,19283920,4451,335085568,185,1189982208,263872512
03-02-19 15:48,19283920,4473,318005248,185,1172652032,246816768
03-02-19 15:48,19283920,4511,335683584,186,1192042496,264433664
03-02-19 15:49,19283920,4534,318410752,187,1175261184,247156736
03-02-19 15:49,19283920,4519,318328832,186,1169747968,247123968
03-02-19 15:49,19587884,4195,335605760,185,1189941248,264396800
03-02-19 15:49,19587884,4227,318304256,185,1172627456,247136256
03-02-19 15:49,19587884,4255,335728640,186,1191354368,264478720
03-02-19 15:49,19587884,4285,318386176,186,1173929984,247177216
03-02-19 15:49,19587884,4286,317698048,186,1169735680,246476800
03-02-19 15:49,19587884,4321,335212544,185,1190051840,263983104
03-02-19 15:49,19587884,4343,318148608,185,1172643840,246931456
03-02-19 15:49,19587884,4381,335818752,186,1191260160,264572928
03-02-19 15:49,19587884,4401,318472192,186,1173934080,247259136
03-02-19 15:49,19587884,4406,318464000,186,1169739776,247263232
03-02-19 15:50,19587884,4435,335667200,184,1189433344,264503296
03-02-19 15:50,19587884,4466,318312448,184,1172164608,247189504
03-02-19 15:50,19587884,4500,335810560,186,1192132608,264564736
03-02-19 15:50,19587884,4531,318541824,187,1175298048,247291904
03-02-19 15:50,19587884,4531,317681664,186,1170579456,246464512
03-02-19 15:50,19587884,4564,335200256,185,1190019072,263970816
03-02-19 15:50,19587884,4585,318062592,184,1172189184,246890496
03-02-19 15:50,19277508,4190,335736832,187,1192706048,263180288
03-02-19 15:50,19277508,4211,318320640,186,1174720512,246312960
03-02-19 15:50,19277508,4217,318386176,187,1171050496,246525952
03-02-19 15:50,19277508,4243,335585280,184,1189515264,264241152
03-02-19 15:50,19277508,4274,318242816,184,1172135936,246996992
03-02-19 15:51,19277508,4302,335667200,185,1190797312,264351744
03-02-19 15:51,19277508,4334,318390272,186,1173970944,247119872
03-02-19 15:51,19277508,4334,317718528,185,1169252352,246480896
03-02-19 15:51,19277508,4370,335302656,185,1190039552,264036352
03-02-19 15:51,19277508,4391,318164992,184,1172197376,246984704
03-02-19 15:51,19277508,4427,335806464,186,1191272448,264527872
03-02-19 15:51,19277508,4448,318382080,185,1173450752,247185408
03-02-19 15:51,19277508,4454,318447616,186,1169780736,247222272
03-02-19 15:51,19277508,4484,335745024,185,1190064128,264511488
03-02-19 15:51,19277508,4515,318394368,185,1172619264,247197696
03-02-19 15:51,19277508,4542,335745024,185,1190780928,264515584
03-02-19 15:51,19594308,4181,318472192,186,1173979136,247250944
03-02-19 15:52,19594308,4182,317788160,186,1169784832,246550528
03-02-19 15:52,19594308,4214,335294464,185,1189998592,264065024
03-02-19 15:52,19594308,4237,318246912,185,1172684800,247042048
03-02-19 15:52,19594308,4272,335806464,186,1191292928,264544256
03-02-19 15:52,19594308,4294,318451712,186,1173979136,247238656
03-02-19 15:52,19594308,4299,318443520,186,1169784832,247234560
03-02-19 15:52,19594308,4327,335765504,185,1190027264,264548352
03-02-19 15:52,19594308,4354,318414848,185,1172639744,247242752
03-02-19 15:52,19594308,4386,335769600,185,1190756352,264556544
03-02-19 15:52,19594308,4412,318488576,186,1173970944,247279616
03-02-19 15:52,19594308,4418,317767680,186,1169776640,246546432
03-02-19 15:52,19594308,4446,335327232,185,1190125568,264065024
03-02-19 15:53,19594308,4479,318242816,185,1172676608,247046144
03-02-19 15:53,19594308,4510,335757312,187,1192574976,264454144
03-02-19 15:53,19594308,4537,318402560,187,1175265280,247148544
03-02-19 15:53,19594308,4537,318398464,187,1171070976,247148544
03-02-19 15:53,19281460,4170,335667200,185,1190023168,264458240
03-02-19 15:53,19281460,4192,318238720,184,1172119552,247115776
03-02-19 15:53,19281460,4226,335736832,186,1191383040,264491008
03-02-19 15:53,19281460,4250,317603840,185,1173417984,246415360
03-02-19 15:53,19281460,4266,317882368,186,1173942272,246669312
03-02-19 15:53,19281460,4286,335355904,184,1189421056,264175616
03-02-19 15:53,19281460,4314,318242816,185,1172627456,247078912
03-02-19 15:53,19281460,4343,335593472,185,1190817792,264388608
03-02-19 15:54,19281460,4371,318316544,186,1173962752,247111680
03-02-19 15:54,19281460,4379,318316544,185,1173438464,247148544
03-02-19 15:54,19281460,4406,335663104,185,1190019072,264458240
03-02-19 15:54,19281460,4431,318234624,184,1172152320,247111680
03-02-19 15:54,19281460,4465,335736832,186,1191321600,264491008
03-02-19 15:54,19281460,4490,317739008,186,1174016000,246517760
03-02-19 15:54,19281460,4505,318001152,186,1174016000,246767616
03-02-19 15:54,19281460,4525,335482880,184,1189462016,264278016
03-02-19 15:54,19281460,4553,318246912,185,1172606976,247083008
03-02-19 15:54,19586972,4204,335675392,186,1191301120,264429568
03-02-19 15:54,19586972,4231,318357504,186,1173917696,247123968
03-02-19 15:54,19586972,4239,318349312,185,1173393408,247185408
03-02-19 15:55,19586972,4264,335687680,185,1189965824,264491008
03-02-19 15:55,19586972,4290,318341120,185,1172611072,247177216
03-02-19 15:55,19586972,4325,335003648,186,1191354368,263757824
03-02-19 15:55,19586972,4350,317865984,186,1174028288,246632448
03-02-19 15:55,19586972,4365,318095360,186,1174028288,246878208
03-02-19 15:55,19586972,4386,335659008,185,1189998592,264437760
03-02-19 15:55,19586972,4413,318390272,185,1172627456,247222272
03-02-19 15:55,19586972,4441,335814656,186,1191342080,264568832
03-02-19 15:55,19586972,4468,318464000,186,1173991424,247255040
03-02-19 15:55,19586972,4477,318464000,186,1173991424,247259136
03-02-19 15:55,19586972,4501,335732736,185,1189974016,264523776
03-02-19 15:55,19586972,4526,318308352,184,1172107264,247185408
03-02-19 15:56,19586972,4560,334962688,186,1191395328,263716864
03-02-19 15:56,19586972,4585,317833216,186,1173950464,246603776
03-02-19 15:56,19290972,4173,318091264,186,1173950464,246870016
03-02-19 15:56,19290972,4188,335597568,185,1190060032,264396800
03-02-19 15:56,19290972,4215,318246912,185,1172656128,247083008
03-02-19 15:56,19290972,4243,335671296,186,1191317504,264429568
03-02-19 15:56,19290972,4271,318337024,186,1173921792,247123968
03-02-19 15:56,19290972,4280,318386176,186,1173921792,247185408
03-02-19 15:56,19290972,4303,335585280,184,1189457920,264425472
03-02-19 15:56,19290972,4331,318341120,185,1172619264,247169024
03-02-19 15:56,19290972,4364,335077376,186,1191358464,263794688
03-02-19 15:56,19290972,4389,317939712,186,1174020096,246726656
03-02-19 15:57,19290972,4403,318160896,185,1173495808,246964224
03-02-19 15:57,19290972,4425,335732736,185,1189879808,264527872
03-02-19 15:57,19290972,4446,318308352,184,1172123648,247185408
03-02-19 15:57,19290972,4482,335806464,186,1191239680,264560640
03-02-19 15:57,19290972,4505,318459904,186,1173917696,247250944
03-02-19 15:57,19290972,4519,318459904,186,1173917696,247255040
03-02-19 15:57,19608448,4175,335663104,184,1189457920,264499200
03-02-19 15:57,19608448,4204,318386176,185,1172676608,247222272
03-02-19 15:57,19608448,4232,335081472,186,1191366656,263802880
03-02-19 15:57,19608448,4263,317952000,186,1173979136,246738944
03-02-19 15:57,19608448,4272,318173184,185,1173454848,246976512
03-02-19 15:57,19608448,4299,335724544,185,1190014976,264519680
03-02-19 15:58,19608448,4321,318300160,184,1172086784,247177216
03-02-19 15:58,19608448,4363,335872000,187,1192599552,264589312
03-02-19 15:58,19608448,4384,318529536,187,1175298048,247275520
03-02-19 15:58,19608448,4399,318529536,187,1175298048,247283712
03-02-19 15:58,19608448,4416,335654912,184,1189478400,264495104
03-02-19 15:58,19608448,4454,318382080,185,1172570112,247218176
03-02-19 15:58,19608448,4484,335159296,187,1192574976,263839744
03-02-19 15:58,19608448,4510,318025728,187,1175318528,246759424
03-02-19 15:58,19608448,4524,318320640,187,1175318528,247037952
03-02-19 15:58,19608448,4543,335732736,185,1189965824,264527872
03-02-19 15:58,19608448,4565,318382080,185,1172635648,247222272
03-02-19 15:58,19260536,4180,335884288,187,1192640512,264601600
03-02-19 15:59,19260536,4181,335876096,187,1188446208,264601600
03-02-19 15:59,19260536,4216,318537728,187,1175281664,247287808
03-02-19 15:59,19260536,4234,335732736,185,1189953536,264527872
03-02-19 15:59,19260536,4265,318377984,185,1172647936,247209984
03-02-19 15:59,19260536,4292,335073280,186,1191239680,263782400
03-02-19 15:59,19260536,4307,335290368,186,1187045376,264028160
03-02-19 15:59,19260536,4335,318238720,186,1173942272,246996992
03-02-19 15:59,19260536,4361,335593472,185,1190072320,264380416
03-02-19 15:59,19260536,4383,318238720,185,1172619264,247074816
03-02-19 15:59,19260536,4415,335667200,186,1191346176,264409088
03-02-19 15:59,19260536,4417,335732736,186,1187151872,264491008
03-02-19 15:59,19260536,4451,318312448,185,1173487616,247148544
03-02-19 16:00,19260536,4473,335667200,185,1189965824,264458240
03-02-19 16:00,19260536,4503,318238720,184,1172140032,247115776
03-02-19 16:00,19260536,4519,335155200,186,1187139584,263897088
03-02-19 16:00,19260536,4540,335343616,185,1186615296,264114176
03-02-19 16:00,19585752,4181,318369792,186,1173983232,247119872
03-02-19 16:00,19585752,4203,335654912,184,1189441536,264491008
03-02-19 16:00,19585752,4227,318377984,185,1172656128,247214080
03-02-19 16:00,19585752,4235,318365696,185,1168453632,247201792
03-02-19 16:00,19585752,4261,335794176,186,1187135488,264556544
03-02-19 16:00,19585752,4295,318377984,185,1173483520,247214080
03-02-19 16:00,19585752,4317,335728640,185,1190051840,264523776
03-02-19 16:00,19585752,4347,318304256,184,1172144128,247181312
03-02-19 16:01,19585752,4329,317644800,184,1167155200,246509568
03-02-19 16:01,19585752,4384,335343616,185,1186541568,264114176
03-02-19 16:01,19585752,4416,318382080,186,1174020096,247128064
03-02-19 16:01,19585752,4443,335810560,186,1191247872,264560640
03-02-19 16:01,19585752,4462,318373888,185,1172664320,247205888
03-02-19 16:01,19585752,4450,318287872,184,1167151104,247169024
03-02-19 16:01,19585752,4498,335826944,186,1187106816,264581120
03-02-19 16:01,19585752,4532,318406656,185,1173393408,247242752
03-02-19 16:01,19585752,4555,335835136,186,1191243776,264581120
03-02-19 16:01,19281300,4180,317575168,185,1172619264,246411264
03-02-19 16:01,19281300,4161,317648896,184,1167106048,246525952
03-02-19 16:01,19281300,4220,335429632,186,1187086336,264163328
03-02-19 16:02,19281300,4249,318373888,186,1174003712,247128064
03-02-19 16:02,19281300,4276,335798272,186,1191297024,264560640
03-02-19 16:02,19281300,4298,318377984,185,1172602880,247214080
03-02-19 16:02,19281300,4281,318291968,184,1167089664,247173120
03-02-19 16:02,19281300,4334,335794176,186,1187139584,264552448
03-02-19 16:02,19281300,4364,318451712,186,1173966848,247246848
03-02-19 16:02,19281300,4391,335802368,186,1191292928,264552448
03-02-19 16:02,19281300,4414,318296064,184,1172226048,247173120
03-02-19 16:02,19281300,4401,317628416,184,1167237120,246489088
03-02-19 16:02,19281300,4452,335405056,186,1187110912,264138752
03-02-19 16:02,19281300,4488,318316544,186,1173975040,247111680
03-02-19 16:02,19281300,4509,335585280,185,1190838272,264392704
03-02-19 16:03,19281300,4535,318177280,184,1172090880,247058432
03-02-19 16:03,19576616,4140,318160896,184,1167101952,247050240
03-02-19 16:03,19576616,4189,335654912,185,1186607104,264470528
03-02-19 16:03,19576616,4219,318394368,186,1173901312,247193600
03-02-19 16:03,19576616,4245,335671296,185,1190760448,264470528
03-02-19 16:03,19576616,4271,317620224,185,1172676608,246448128
03-02-19 16:03,19576616,4257,317779968,184,1167163392,246636544
03-02-19 16:03,19576616,4317,335568896,186,1191370752,264290304
03-02-19 16:03,19576616,4343,318390272,185,1173397504,247234560
03-02-19 16:03,19576616,4366,335814656,186,1191325696,264577024
03-02-19 16:03,19576616,4389,318308352,184,1172148224,247189504
03-02-19 16:03,19576616,4373,318296064,184,1167159296,247181312
03-02-19 16:04,19576616,4434,335765504,185,1190723584,264564736
03-02-19 16:04,19576616,4456,318488576,186,1173970944,247287808
03-02-19 16:04,19576616,4482,335757312,185,1190739968,264564736
03-02-19 16:04,19576616,4506,317603840,185,1172606976,246419456
03-02-19 16:04,19576616,4492,317763584,184,1167093760,246611968
03-02-19 16:04,19576616,4558,335593472,187,1192554496,264290304
03-02-19 16:04,19900080,4198,318464000,186,1174757376,247255040
03-02-19 16:04,19900080,4218,335888384,187,1192628224,264601600
03-02-19 16:04,19900080,4242,318312448,184,1172054016,247189504
03-02-19 16:04,19900080,4226,318300160,184,1167065088,247181312
03-02-19 16:04,19900080,4287,335736832,185,1190875136,264531968
03-02-19 16:04,19900080,4309,318464000,186,1173946368,247255040
03-02-19 16:05,19900080,4336,335810560,186,1191280640,264564736
03-02-19 16:05,19900080,4359,317628416,185,1172627456,246444032
03-02-19 16:05,19900080,4345,317788160,184,1167114240,246636544
03-02-19 16:05,19900080,4173,335630336,187,1192603648,264753152
03-02-19 16:05,19900080,4194,318476288,186,1174757376,247701504
03-02-19 16:05,19900080,4217,335900672,187,1192636416,265039872
03-02-19 16:05,19900080,4242,318398464,185,1173430272,247668736
03-02-19 16:05,19900080,4219,318308352,184,1167130624,245248000
03-02-19 16:05,19900080,4282,335831040,186,1191374848,263892992
03-02-19 16:05,19900080,4304,318484480,186,1173925888,246951936
03-02-19 16:05,19131916,4159,335839232,186,1191313408,264331264
03-02-19 16:05,19131916,4179,317587456,185,1172615168,246308864
03-02-19 16:06,19131916,4165,317755392,184,1167101952,246521856
03-02-19 16:06,19131916,4225,335572992,186,1191317504,264179712
03-02-19 16:06,19131916,4252,318455808,186,1173962752,247173120
03-02-19 16:06,19131916,4274,335810560,186,1191333888,264486912
03-02-19 16:06,19131916,4302,318386176,185,1172652032,247164928
03-02-19 16:06,19131916,4283,318300160,184,1167138816,247119872
03-02-19 16:06,19131916,4345,335814656,186,1191387136,264507392
03-02-19 16:06,19131916,4365,318386176,185,1173405696,247164928
03-02-19 16:06,19131916,4393,335814656,186,1191239680,264507392
03-02-19 16:06,19131916,4415,317521920,184,1172131840,246329344
03-02-19 16:06,19131916,4402,317755392,184,1167142912,246554624
03-02-19 16:06,19131916,4461,335495168,185,1190719488,264179712
03-02-19 16:07,19131916,4484,318312448,186,1173942272,247054336
03-02-19 16:07,19131916,4510,335593472,185,1190727680,264335360
03-02-19 16:07,19131916,4532,318238720,185,1172664320,247033856
03-02-19 16:07,19399028,4141,318210048,184,1167151104,247046144
03-02-19 16:07,19399028,4194,335724544,186,1191251968,264429568
03-02-19 16:07,19399028,4219,318296064,185,1173417984,247099392
03-02-19 16:07,19399028,4243,335724544,186,1191219200,264445952
03-02-19 16:07,19399028,4272,317636608,184,1172152320,246452224
03-02-19 16:07,19399028,4254,317853696,184,1167163392,246689792
03-02-19 16:07,19399028,4318,335581184,185,1190789120,264310784
03-02-19 16:07,19399028,4341,318316544,186,1173925888,247074816
03-02-19 16:07,19399028,4367,335585280,185,1190883328,264351744
03-02-19 16:08,19399028,4390,318238720,185,1172660224,247042048
03-02-19 16:08,19399028,4376,318226432,184,1167147008,247070720
03-02-19 16:08,19399028,4433,335732736,186,1191239680,264454144
03-02-19 16:08,19399028,4459,318390272,186,1174011904,247148544
03-02-19 16:08,19399028,4483,334991360,186,1191321600,263716864
