(PDH-CSV 4.0) (Eastern Standard Time)(300),\\NCR-R20NI8BA19J\.NET CLR Memory(NCR.APTRA.CnsmrAppReference)\# Bytes in all Heaps,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Handle Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Private Bytes,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Thread Count,\\NCR-R20NI8BA19J\Process(NCR.APTRA.CnsmrAppReference)\Virtual Bytes,Sl.No.
10-11-18 32:00,33837312,4591,155353088,202,740634624,10582
10-11-18 37:00,33837312,4591,155693056,202,740634624,10583
10-11-18 42:00,33837312,4591,155701248,202,740634624,10584
10-11-18 47:00,33837312,4589,155906048,202,739848192,10585
10-11-18 52:00,33837312,4594,155926528,202,740700160,10586
10-11-18 57:00,33835728,4588,155926528,202,740700160,10587
10-11-18 02:00,33835728,4589,155947008,203,740962304,10588
10-11-18 07:00,33835728,4583,155906048,201,739651584,10589
10-11-18 12:00,33835728,4586,155930624,202,739913728,10590
10-11-18 17:00,33835728,4586,155914240,201,739651584,10591
10-11-18 22:00,33835728,4586,155914240,201,739651584,10592
10-11-18 27:00,33835728,4580,155893760,200,738603008,10593
10-11-18 32:00,33835728,4586,156188672,201,739651584,10594
10-11-18 37:00,33835728,4586,156209152,202,739913728,10595
10-11-18 42:00,33835728,4585,156196864,201,739651584,10596
10-11-18 47:00,33835728,4583,156192768,201,738865152,10597
10-11-18 52:00,33835728,4588,156196864,201,739651584,10598
10-11-18 57:00,33835728,4586,156188672,201,738865152,10599
08-11-18 02:00,33835728,4585,155381760,200,738603008,10600
08-11-18 07:00,33835728,4580,155811840,199,737554432,10601
08-11-18 12:00,33835728,4585,155856896,201,739651584,10602
08-11-18 17:00,33835728,4587,155856896,201,739651584,10603
08-11-18 22:00,33835728,4588,155877376,202,739913728,10604
08-11-18 27:00,33835728,4582,155967488,200,738603008,10605
08-11-18 32:00,33835728,4587,155996160,201,739651584,10606
08-11-18 37:00,33835728,4587,156209152,201,739651584,10607
08-11-18 42:00,33835728,4587,156213248,201,739651584,10608
08-11-18 47:00,33886860,4617,146522112,201,738136064,10609
08-11-18 52:00,33901408,4658,146739200,212,749670400,10610
08-11-18 57:00,33901408,4682,155828224,214,752431104,10611
08-11-18 02:00,34349428,4676,156688384,213,752168960,10612
08-11-18 07:00,34349428,4675,156868608,209,747974656,10613
08-11-18 12:00,34349428,4678,156803072,206,744828928,10614
08-11-18 17:00,34349428,4678,156803072,206,744828928,10615
08-11-18 22:00,34349428,4676,156798976,206,744042496,10616
08-11-18 27:00,34349428,4671,156753920,204,741945344,10617
08-11-18 32:00,34349428,4676,156770304,205,742993920,10618
08-11-18 37:00,34349428,4658,156749824,204,741937152,10619
08-11-18 42:00,34349428,4676,156774400,205,742993920,10620
08-11-18 47:00,34349428,4671,156270592,203,741683200,10621
08-11-18 52:00,34349428,4678,156286976,204,741945344,10622
08-11-18 57:00,34349428,4671,156459008,200,738537472,10623
08-11-18 02:00,34349428,4671,156463104,200,738537472,10624
08-11-18 07:00,34349428,4667,156667904,200,737751040,10625
08-11-18 12:00,34349428,4672,156684288,201,738799616,10626
08-11-18 17:00,34349428,4672,156700672,202,739848192,10627
08-11-18 22:00,34349428,4672,156708864,202,739848192,10628
08-11-18 27:00,34349428,4666,156667904,200,738537472,10629
08-11-18 32:00,34349428,4673,156442624,201,739586048,10630
08-11-18 37:00,34349428,4673,156442624,201,739586048,10631
08-11-18 42:00,34349428,4673,156516352,201,739586048,10632
08-11-18 47:00,34349428,4668,156512256,201,739586048,10633
08-11-18 52:00,34449680,4674,156545024,203,740896768,10634
08-11-18 57:00,34449680,4674,156545024,203,740896768,10635
08-11-18 02:00,34449680,4674,156729344,203,740896768,10636
08-11-18 07:00,34449680,4669,156704768,202,739848192,10637
08-11-18 12:00,34449680,4673,156708864,202,740634624,10638
08-11-18 17:00,34449680,4670,156454912,201,739586048,10639
08-11-18 22:00,34449680,4670,156450816,201,739586048,10640
08-11-18 27:00,34449680,4663,156504064,199,737488896,10641
08-11-18 32:00,34449680,4668,156524544,200,738537472,10642
08-11-18 37:00,34449680,4668,156692480,201,739586048,10643
08-11-18 42:00,34449680,4669,156712960,202,739848192,10644
08-11-18 47:00,34449680,4666,156696576,201,738865152,10645
08-11-18 52:00,34449680,4674,156717056,202,739913728,10646
08-11-18 57:00,34449680,4673,156704768,201,739651584,10647
08-11-18 02:00,34449680,4673,156233728,201,739651584,10648
08-11-18 07:00,34449680,4668,156209152,200,738603008,10649
08-11-18 12:00,34449680,4673,156364800,201,739651584,10650
08-11-18 17:00,34449680,4673,156368896,201,739651584,10651
08-11-18 22:00,34449680,4673,156712960,201,739651584,10652
08-11-18 27:00,34366716,4664,156708864,201,738865152,10653
08-11-18 32:00,34366716,4668,156717056,201,739651584,10654
08-11-18 37:00,34366716,4669,156733440,202,739913728,10655
08-11-18 42:00,34366716,4666,156700672,200,738603008,10656
08-11-18 47:00,34366716,4661,156209152,200,738603008,10657
08-11-18 52:00,34366716,4672,156229632,201,738865152,10658
08-11-18 57:00,34366716,4671,156348416,200,738603008,10659
08-11-18 02:00,34366716,4671,156364800,201,738865152,10660
08-11-18 07:00,34366716,4666,156692480,199,737554432,10661
08-11-18 12:00,34366716,4671,156717056,200,738603008,10662
08-11-18 17:00,34366716,4671,156721152,200,738603008,10663
08-11-18 22:00,34366716,4672,156737536,201,738865152,10664
08-11-18 27:00,34366716,4666,156700672,199,737554432,10665
08-11-18 32:00,34366716,4671,156217344,200,738603008,10666
08-11-18 37:00,34366716,4671,156311552,200,738603008,10667
08-11-18 42:00,34366716,4671,156438528,200,738603008,10668
08-11-18 47:00,34366716,4666,156438528,200,737816576,10669
08-11-18 52:00,34525272,4702,147963904,203,740298752,10670
08-11-18 57:00,34425916,4779,150908928,214,752627712,10671
08-11-18 02:00,34425916,4778,157044736,213,752234496,10672
08-11-18 07:00,34684212,4761,157597696,213,752234496,10673
08-11-18 12:00,34684212,4758,157401088,204,742797312,10674
08-11-18 17:00,34684212,4759,157396992,204,742797312,10675
08-11-18 22:00,34684212,4745,157401088,204,742789120,10676
08-11-18 27:00,34684212,4760,157401088,204,742797312,10677
08-11-18 32:00,34684212,4761,157417472,205,743059456,10678
08-11-18 37:00,34684212,4761,156893184,203,741748736,10679
08-11-18 42:00,34684212,4766,156938240,205,743059456,10680
08-11-18 47:00,34684212,4765,156917760,204,742797312,10681
08-11-18 52:00,34684212,4768,156925952,204,742797312,10682
08-11-18 57:00,34684212,4768,156884992,202,740700160,10683
08-11-18 02:00,34684212,4773,157184000,203,741748736,10684
08-11-18 07:00,34684212,4774,157200384,204,742010880,10685
08-11-18 12:00,34684212,4773,157188096,203,741748736,10686
08-11-18 17:00,34684212,4768,157167616,202,740700160,10687
08-11-18 22:00,34684212,4773,156905472,203,741748736,10688
08-11-18 27:00,34684212,4773,156909568,203,741748736,10689
08-11-18 32:00,34684212,4773,156917760,203,741748736,10690
08-11-18 37:00,34684212,4768,157163520,202,740700160,10691
08-11-18 42:00,34894452,4770,157179904,203,741748736,10692
08-11-18 47:00,34894452,4770,157372416,203,741748736,10693
08-11-18 52:00,34894452,4771,157396992,204,742010880,10694
08-11-18 57:00,34894452,4768,157360128,202,740700160,10695
08-11-18 02:00,34894452,4773,157380608,203,741748736,10696
08-11-18 07:00,34894452,4773,157102080,203,741748736,10697
08-11-18 12:00,34894452,4773,157106176,203,741748736,10698
08-11-18 17:00,34894452,4751,157081600,202,739905536,10699
08-11-18 22:00,34894452,4770,156925952,202,740700160,10700
08-11-18 27:00,34894452,4753,156921856,202,739905536,10701
08-11-18 32:00,34894452,4770,157085696,202,740700160,10702
08-11-18 37:00,34894452,4766,157089792,202,739913728,10703
08-11-18 42:00,34894452,4770,157093888,202,740700160,10704
08-11-18 47:00,34894452,4767,157089792,202,740700160,10705
08-11-18 52:00,34894452,4767,157097984,202,740765696,10706
08-11-18 57:00,34894452,4768,157077504,201,739717120,10707
08-11-18 02:00,34894452,4773,156852224,203,741027840,10708
08-11-18 07:00,34877244,4749,156831744,202,739971072,10709
08-11-18 12:00,34877244,4766,157401088,203,741027840,10710
08-11-18 17:00,34877244,4761,157364224,201,739717120,10711
08-11-18 22:00,34877244,4767,157401088,203,741027840,10712
08-11-18 27:00,34877244,4766,157388800,202,740765696,10713
08-11-18 32:00,34877244,4766,157388800,202,740765696,10714
08-11-18 37:00,34877244,4761,157372416,201,739717120,10715
08-11-18 42:00,34877244,4766,157392896,202,740765696,10716
08-11-18 47:00,34877244,4767,156811264,203,741027840,10717
08-11-18 52:00,34877244,4764,156819456,203,741027840,10718
08-11-18 57:00,34877244,4764,157196288,202,739979264,10719
08-11-18 02:00,34877244,4751,157196288,202,739971072,10720
08-11-18 07:00,34877244,4769,157409280,203,741027840,10721
08-11-18 12:00,34877244,4768,157396992,202,740765696,10722
08-11-18 17:00,34877244,4763,157376512,201,739717120,10723
08-11-18 22:00,34877244,4768,157401088,202,740765696,10724
08-11-18 27:00,34877244,4768,157401088,202,740765696,10725
08-11-18 32:00,34877244,4769,156979200,203,741027840,10726
08-11-18 37:00,34877244,4764,156958720,202,739979264,10727
08-11-18 42:00,34877244,4769,157421568,203,741027840,10728
08-11-18 47:00,34877244,4768,157425664,203,741027840,10729
08-11-18 52:00,34877244,4768,157409280,202,739979264,10730
08-11-18 57:00,35061112,4770,148627456,199,736956416,10731
08-11-18 02:00,34932108,4828,151486464,208,747188224,10732
08-11-18 07:00,34932108,4828,156950528,208,747057152,10733
08-11-18 12:00,35271580,4824,157683712,208,747057152,10734
08-11-18 17:00,35271580,4822,157601792,204,742862848,10735
08-11-18 22:00,35271580,4827,157777920,205,743911424,10736
08-11-18 27:00,35271580,4828,157802496,206,744173568,10737
08-11-18 32:00,35271580,4824,157765632,204,742862848,10738
08-11-18 37:00,35271580,4824,157745152,203,741814272,10739
08-11-18 42:00,35271580,4829,157765632,204,742862848,10740
08-11-18 47:00,35271580,4828,157769728,204,742862848,10741
08-11-18 52:00,35271580,4811,157765632,204,742068224,10742
08-11-18 57:00,35271580,4825,157753344,203,741814272,10743
08-11-18 02:00,35271580,4814,157745152,203,741019648,10744
08-11-18 07:00,35271580,4832,157749248,203,741814272,10745
08-11-18 12:00,35271580,4832,157769728,204,742076416,10746
08-11-18 17:00,35271580,4826,157732864,202,740765696,10747
08-11-18 22:00,35271580,4831,157757440,203,741814272,10748
08-11-18 27:00,35271580,4832,157757440,203,741814272,10749
08-11-18 32:00,35271580,4831,157761536,203,741814272,10750
08-11-18 37:00,35414404,4824,157630464,203,741027840,10751
08-11-18 42:00,35414404,4811,157626368,203,741019648,10752
08-11-18 47:00,35414404,4827,157765632,204,742076416,10753
08-11-18 52:00,35414404,4829,157753344,203,741814272,10754
08-11-18 57:00,35414404,4825,157757440,203,741027840,10755
08-11-18 02:00,35414404,4832,157757440,203,741814272,10756
08-11-18 07:00,35414404,4832,157761536,203,741814272,10757
08-11-18 12:00,35414404,4832,157958144,203,741814272,10758
08-11-18 17:00,35414404,4827,157941760,202,740765696,10759
08-11-18 22:00,35414404,4833,157609984,204,742076416,10760
08-11-18 27:00,35414404,4833,157614080,204,742076416,10761
08-11-18 32:00,35414404,4833,157720576,204,742076416,10762
08-11-18 37:00,35414404,4821,157700096,203,741019648,10763
08-11-18 42:00,35414404,4833,157724672,204,742076416,10764
08-11-18 47:00,35414404,4832,157970432,203,741814272,10765
08-11-18 52:00,35414404,4832,157974528,203,741814272,10766
08-11-18 57:00,35414404,4825,157929472,201,739717120,10767
08-11-18 02:00,35414404,4835,157974528,203,741879808,10768
08-11-18 07:00,35406632,4830,157560832,204,742141952,10769
08-11-18 12:00,35406632,4830,157564928,204,742141952,10770
08-11-18 17:00,35406632,4825,157646848,203,741093376,10771
08-11-18 22:00,35406632,4830,157671424,204,742141952,10772
08-11-18 27:00,35406632,4827,157634560,202,740831232,10773
08-11-18 32:00,35406632,4826,157761536,202,740831232,10774
08-11-18 37:00,35406632,4821,157745152,201,739782656,10775
08-11-18 42:00,35406632,4826,157761536,202,740831232,10776
08-11-18 47:00,35406632,4826,157765632,202,740831232,10777
08-11-18 52:00,35406632,4827,157626368,203,741093376,10778
08-11-18 57:00,35406632,4822,157609984,202,740044800,10779
08-11-18 02:00,35406632,4830,157626368,203,741093376,10780
08-11-18 07:00,35406632,4830,157630464,203,741093376,10781
08-11-18 12:00,35406632,4829,157618176,202,740831232,10782
08-11-18 17:00,35406632,4824,157958144,201,739782656,10783
08-11-18 22:00,35406632,4829,157982720,202,740831232,10784
08-11-18 27:00,35406632,4829,157982720,202,740831232,10785
08-11-18 32:00,35406632,4829,157986816,202,740831232,10786
08-11-18 37:00,35406632,4824,157966336,201,739782656,10787
08-11-18 42:00,35406632,4830,158007296,203,741093376,10788
08-11-18 47:00,35406632,4827,157990912,202,740831232,10789
08-11-18 52:00,35406632,4828,157995008,202,740044800,10790
08-11-18 57:00,35406632,4821,157941760,199,737685504,10791
08-11-18 02:00,35422660,4956,149426176,208,745672704,10792
08-11-18 07:00,35454452,4930,156135424,214,753545216,10793
08-11-18 12:00,35898688,4921,158814208,214,753414144,10794
08-11-18 17:00,35898688,4922,158711808,209,747384832,10795
08-11-18 22:00,35898688,4920,158445568,206,744239104,10796
08-11-18 27:00,35898688,4920,158445568,206,744239104,10797
08-11-18 32:00,35898688,4918,158404608,204,742928384,10798
08-11-18 37:00,35898688,4918,158404608,204,742928384,10799
08-11-18 42:00,35898688,4918,158408704,204,742928384,10800
08-11-18 47:00,35898688,4917,158584832,203,741879808,10801
08-11-18 52:00,35898688,4904,158584832,203,741871616,10802
08-11-18 57:00,35898688,4922,158605312,204,742928384,10803
08-11-18 02:00,35898688,4926,158621696,205,743190528,10804
08-11-18 07:00,35898688,4921,158560256,202,740831232,10805
08-11-18 12:00,35898688,4925,158568448,203,741093376,10806
08-11-18 17:00,35898688,4924,157687808,203,741879808,10807
08-11-18 22:00,35898688,4925,157995008,203,741879808,10808
08-11-18 27:00,35898688,4919,157974528,202,740831232,10809
08-11-18 32:00,35898688,4924,158187520,203,741879808,10810
08-11-18 37:00,35898688,4927,158203904,204,742141952,10811
08-11-18 42:00,35898688,4926,158314496,203,741879808,10812
08-11-18 47:00,35898688,4921,158314496,203,741879808,10813
08-11-18 52:00,35898688,4926,158330880,204,742928384,10814
08-11-18 57:00,35991044,4923,158330880,204,742928384,10815
08-11-18 02:00,35991044,4925,158351360,205,743190528,10816
08-11-18 07:00,35991044,4921,158314496,203,741879808,10817
08-11-18 12:00,35991044,4926,158334976,204,742928384,10818
08-11-18 17:00,35991044,4927,158597120,204,742928384,10819
08-11-18 22:00,35991044,4927,158613504,205,743190528,10820
08-11-18 27:00,35991044,4921,158580736,203,741879808,10821
08-11-18 32:00,35991044,4923,158580736,203,741879808,10822
08-11-18 37:00,35991044,4923,158584832,203,741879808,10823
08-11-18 42:00,35991044,4923,158584832,203,741879808,10824
08-11-18 47:00,35991044,4901,158564352,202,740036608,10825
08-11-18 52:00,35991044,4923,158588928,203,741879808,10826
08-11-18 57:00,35991044,4907,158593024,203,741150720,10827
08-11-18 02:00,35991044,4926,158613504,204,742207488,10828
08-11-18 07:00,35991044,4923,158593024,203,741158912,10829
08-11-18 12:00,35991044,4927,158597120,203,741945344,10830
08-11-18 17:00,35991044,4928,158597120,203,741945344,10831
08-11-18 22:00,35991044,4927,158605312,203,741945344,10832
08-11-18 27:00,32845756,3931,155480064,204,742993920,10833
08-11-18 32:00,32845756,3937,155516928,206,744304640,10834
08-11-18 37:00,32845756,3919,155496448,205,743247872,10835
08-11-18 42:00,32845756,3937,155525120,206,744304640,10836
08-11-18 47:00,32845756,3926,155467776,203,741945344,10837
08-11-18 52:00,32845756,3929,155480064,204,742207488,10838
08-11-18 57:00,32845756,3928,155467776,203,741945344,10839
08-11-18 02:00,32845756,3930,155500544,205,743256064,10840
08-11-18 07:00,32845756,3926,155467776,203,741945344,10841
08-11-18 12:00,32845756,3931,155488256,204,742993920,10842
08-11-18 17:00,32845756,3932,155508736,205,743256064,10843
08-11-18 22:00,32845756,3931,155508736,205,743256064,10844
08-11-18 27:00,32845756,3929,155209728,204,742207488,10845
08-11-18 32:00,32845756,3916,155209728,204,742199296,10846
08-11-18 37:00,32845756,3934,155238400,205,743256064,10847
08-11-18 42:00,32845756,3933,155226112,204,742993920,10848
08-11-18 47:00,32845756,3928,155222016,204,742993920,10849
08-11-18 52:00,32845756,3933,155246592,205,744042496,10850
08-11-18 57:00,32845756,3933,155246592,205,744042496,10851
08-11-18 02:00,32601208,3922,145825792,199,735907840,10852
08-11-18 07:00,32614048,3968,145981440,206,744034304,10853
08-11-18 12:00,32614048,4007,155136000,214,752431104,10854
08-11-18 17:00,32625948,3998,155312128,213,752037888,10855
08-11-18 22:00,32625948,3998,155250688,210,748892160,10856
08-11-18 27:00,32625948,3998,155189248,207,745746432,10857
08-11-18 32:00,32625948,4003,155205632,208,746795008,10858
08-11-18 37:00,32625948,3998,155181056,207,744960000,10859
08-11-18 42:00,32625948,3979,155148288,205,743641088,10860
08-11-18 47:00,32625948,3992,155160576,206,743911424,10861
08-11-18 52:00,32625948,3999,155131904,204,742600704,10862
08-11-18 57:00,32625948,4000,155148288,205,742862848,10863
08-11-18 02:00,32625948,3999,154865664,204,742600704,10864
08-11-18 07:00,32625948,3998,154861568,204,741814272,10865
08-11-18 12:00,32625948,4001,154845184,203,741552128,10866
08-11-18 17:00,32625948,3998,154836992,203,741552128,10867
08-11-18 22:00,32625948,3999,154857472,204,741814272,10868
08-11-18 27:00,32625948,3993,154836992,203,740765696,10869
08-11-18 32:00,32625948,3999,155119616,204,741814272,10870
08-11-18 37:00,32625948,3983,155099136,203,740757504,10871
08-11-18 42:00,32625948,4001,155123712,204,741814272,10872
08-11-18 47:00,32625948,3995,155103232,203,741552128,10873
08-11-18 52:00,32703268,3997,155119616,204,742600704,10874
08-11-18 57:00,32703268,3994,155099136,203,741552128,10875
08-11-18 02:00,32703268,3994,155103232,203,741552128,10876
08-11-18 07:00,32703268,3992,155099136,203,740765696,10877
08-11-18 12:00,32703268,3998,155119616,204,741814272,10878
08-11-18 17:00,32703268,3998,155123712,204,741814272,10879
08-11-18 22:00,32703268,3998,155123712,204,741814272,10880
08-11-18 27:00,32703268,3989,155062272,201,739454976,10881
08-11-18 32:00,32703268,3994,155086848,202,740503552,10882
08-11-18 37:00,32703268,3994,155103232,203,741552128,10883
08-11-18 42:00,32703268,3995,154488832,203,741552128,10884
08-11-18 47:00,32703268,3991,154476544,202,740503552,10885
08-11-18 52:00,32703268,3997,154705920,204,741814272,10886
08-11-18 57:00,32703268,3997,154705920,204,741814272,10887
09-11-18 02:00,32703268,3997,155000832,204,741879808,10888
09-11-18 07:00,32703268,3994,154980352,203,740831232,10889
09-11-18 12:00,32703268,3999,154984448,203,741617664,10890
09-11-18 17:00,32703268,3999,154988544,203,741617664,10891
09-11-18 22:00,32689996,3993,154988544,203,741617664,10892
09-11-18 27:00,32689996,3988,154972160,202,740569088,10893
09-11-18 32:00,32689996,3993,154992640,203,741617664,10894
09-11-18 37:00,32689996,3994,154787840,204,741879808,10895
09-11-18 42:00,32689996,3994,154787840,204,741879808,10896
09-11-18 47:00,32689996,3989,154931200,203,740831232,10897
09-11-18 52:00,32689996,3994,154951680,204,741879808,10898
09-11-18 57:00,32689996,3993,154935296,203,741617664,10899
09-11-18 02:00,32689996,3993,154939392,203,741617664,10900
09-11-18 07:00,32689996,3990,154345472,202,740569088,10901
09-11-18 12:00,32689996,3996,154759168,203,741617664,10902
09-11-18 17:00,32689996,3996,154759168,203,741617664,10903
09-11-18 22:00,32689996,3996,154763264,203,741617664,10904
09-11-18 27:00,32689996,3992,154759168,203,740831232,10905
09-11-18 32:00,32689996,3996,155152384,203,741617664,10906
09-11-18 37:00,32689996,3997,155168768,204,741879808,10907
09-11-18 42:00,32689996,3996,155152384,203,741617664,10908
09-11-18 47:00,32689996,3989,155136000,202,740569088,10909
09-11-18 52:00,32689996,3994,155156480,203,741617664,10910
09-11-18 57:00,32689996,3994,154595328,203,741617664,10911
09-11-18 02:00,32689996,3997,154624000,204,741879808,10912
09-11-18 07:00,32744416,4013,146063360,204,741216256,10913
09-11-18 12:00,32629328,4061,147234816,214,752488448,10914
09-11-18 17:00,32629328,4079,155344896,215,753414144,10915
09-11-18 22:00,32629328,4078,155594752,214,753152000,10916
09-11-18 27:00,32629328,4076,155410432,205,743714816,10917
09-11-18 32:00,32629328,4081,155426816,206,744763392,10918
09-11-18 37:00,32629328,4081,155426816,206,744763392,10919
09-11-18 42:00,32629328,4079,155426816,206,743976960,10920
09-11-18 47:00,32646932,4055,155164672,205,742928384,10921
09-11-18 52:00,32646932,4060,155185152,206,743976960,10922
09-11-18 57:00,32646932,4060,155185152,206,743976960,10923
09-11-18 02:00,32646932,4059,155168768,205,743714816,10924
09-11-18 07:00,32646932,4057,155148288,204,742666240,10925
09-11-18 12:00,32646932,4066,155185152,206,743976960,10926
09-11-18 17:00,32646932,4063,155127808,203,741617664,10927
09-11-18 22:00,32646932,4063,155127808,203,741617664,10928
09-11-18 27:00,32646932,4060,154845184,203,740831232,10929
09-11-18 32:00,32646932,4064,154861568,204,741879808,10930
09-11-18 37:00,32646932,4064,154877952,205,742928384,10931
09-11-18 42:00,32646932,4067,154882048,205,742928384,10932
09-11-18 47:00,32646932,4061,154845184,203,741617664,10933
09-11-18 52:00,32646932,4066,154865664,204,742666240,10934
09-11-18 57:00,32646932,4066,154865664,204,742666240,10935
09-11-18 02:00,32646932,4066,154865664,204,742666240,10936
09-11-18 07:00,32646932,4061,154845184,203,741617664,10937
09-11-18 12:00,32646932,4070,154886144,205,742928384,10938
09-11-18 17:00,32687180,4064,154886144,205,742928384,10939
09-11-18 22:00,32687180,4064,155164672,205,742928384,10940
09-11-18 27:00,32687180,4059,155144192,204,741879808,10941
09-11-18 32:00,32687180,4063,155148288,204,742666240,10942
09-11-18 37:00,32687180,4060,155127808,203,741617664,10943
09-11-18 42:00,32687180,4060,155127808,203,741617664,10944
09-11-18 47:00,32687180,4052,155099136,202,740569088,10945
09-11-18 52:00,32687180,4057,155119616,203,741617664,10946
09-11-18 57:00,32687180,4059,154591232,203,741617664,10947
09-11-18 02:00,32687180,4060,154734592,204,741879808,10948
09-11-18 07:00,32687180,4054,154828800,202,740569088,10949
09-11-18 12:00,32687180,4063,154861568,204,741879808,10950
09-11-18 17:00,32687180,4062,154845184,203,741617664,10951
09-11-18 22:00,32687180,4062,154849280,203,741617664,10952
09-11-18 27:00,32687180,4057,154828800,202,740569088,10953
09-11-18 32:00,32687180,4062,154853376,203,741683200,10954
09-11-18 37:00,32687180,4063,154259456,204,741945344,10955
09-11-18 42:00,32687180,4062,154583040,203,741683200,10956
09-11-18 47:00,32687180,4057,154693632,202,740634624,10957
09-11-18 52:00,32687180,4062,154865664,203,741683200,10958
09-11-18 57:00,32687180,4060,154882048,204,741945344,10959
09-11-18 02:00,32687180,4059,154865664,203,741683200,10960
09-11-18 07:00,32687180,4054,154853376,202,740634624,10961
09-11-18 12:00,32857452,4061,154890240,204,741945344,10962
09-11-18 17:00,32857452,4060,154877952,203,741683200,10963
09-11-18 22:00,32857452,4061,154894336,204,741945344,10964
09-11-18 27:00,32857452,4055,154861568,202,740634624,10965
09-11-18 32:00,32857452,4060,154882048,203,741683200,10966
09-11-18 37:00,32857452,4060,154886144,203,741683200,10967
09-11-18 42:00,32857452,4060,154886144,203,741683200,10968
09-11-18 47:00,32857452,4038,154865664,202,739840000,10969
09-11-18 52:00,32857452,4060,154873856,202,740634624,10970
09-11-18 57:00,32857452,4042,154853376,201,739577856,10971
09-11-18 02:00,32857452,4060,154877952,202,740634624,10972
09-11-18 07:00,32857452,4053,154324992,201,738799616,10973
09-11-18 12:00,32762196,4088,145809408,205,742330368,10974
09-11-18 17:00,32597820,4158,147922944,216,754659328,10975
09-11-18 22:00,32597820,4157,155025408,215,754266112,10976
09-11-18 27:00,32695768,4149,155357184,215,754266112,10977
09-11-18 32:00,32695768,4148,155148288,205,743780352,10978
09-11-18 37:00,32695768,4147,155549696,205,743780352,10979
09-11-18 42:00,32695768,4152,155574272,206,744828928,10980
09-11-18 47:00,32695768,4149,155553792,205,743780352,10981
09-11-18 52:00,32695768,4149,155574272,206,744042496,10982
09-11-18 57:00,32695768,4148,155533312,204,742731776,10983
09-11-18 02:00,32695768,4154,155574272,206,744042496,10984
09-11-18 07:00,32695768,4153,155557888,205,743780352,10985
09-11-18 12:00,32695768,4155,155275264,205,743780352,10986
09-11-18 17:00,32695768,4151,155242496,203,741683200,10987
09-11-18 22:00,32667320,4149,155217920,202,740634624,10988
09-11-18 27:00,32667320,4131,155197440,201,739577856,10989
09-11-18 32:00,32667320,4149,155496448,202,740634624,10990
09-11-18 37:00,32667320,4144,155492352,202,740634624,10991
09-11-18 42:00,32667320,4149,155516928,203,741683200,10992
09-11-18 47:00,32667320,4152,155553792,205,742993920,10993
09-11-18 52:00,32667320,4151,155537408,204,742731776,10994
09-11-18 57:00,32667320,4146,155082752,203,741683200,10995
09-11-18 02:00,32667320,4151,155111424,204,742731776,10996
09-11-18 07:00,32667320,4151,155111424,204,742731776,10997
09-11-18 12:00,32667320,4152,155136000,205,742993920,10998
09-11-18 17:00,32667320,4149,155246592,203,741683200,10999
09-11-18 22:00,32667320,4154,155271168,204,742731776,11000
09-11-18 27:00,32667320,4154,155549696,204,742731776,11001
09-11-18 32:00,32667320,4154,155553792,204,742731776,11002
09-11-18 37:00,32667320,4149,155529216,203,741683200,11003
09-11-18 42:00,32667320,4155,155189248,204,742731776,11004
09-11-18 47:00,32667320,4155,155197440,204,742731776,11005
09-11-18 52:00,32667320,4155,155324416,203,741683200,11006
09-11-18 57:00,32667320,4151,155320320,203,740896768,11007
09-11-18 02:00,32667320,4156,155537408,203,741683200,11008
09-11-18 07:00,32667320,4155,155545600,203,741683200,11009
09-11-18 12:00,32667320,4155,155545600,203,741683200,11010
09-11-18 17:00,32852488,4150,155521024,202,740634624,11011
09-11-18 22:00,32852488,4138,155537408,203,740888576,11012
09-11-18 27:00,32852488,4155,155234304,203,741683200,11013
09-11-18 32:00,32852488,4138,155226112,203,740888576,11014
09-11-18 37:00,32852488,4150,155336704,202,740634624,11015
09-11-18 42:00,32852488,4153,155357184,203,740896768,11016
09-11-18 47:00,32852488,4152,155340800,202,740634624,11017
09-11-18 52:00,32852488,4152,155340800,202,740634624,11018
09-11-18 57:00,32852488,4147,155320320,201,739586048,11019
09-11-18 02:00,32852488,4152,155344896,202,740634624,11020
09-11-18 07:00,32852488,4153,154976256,203,740896768,11021
09-11-18 12:00,32852488,4135,154963968,202,739905536,11022
09-11-18 17:00,32852488,4151,155217920,202,739913728,11023
09-11-18 22:00,32852488,4155,155226112,202,740700160,11024
09-11-18 27:00,32852488,4156,155246592,203,740962304,11025
09-11-18 32:00,32852488,4155,155230208,202,740700160,11026
09-11-18 37:00,32852488,4150,155213824,201,739651584,11027
09-11-18 42:00,32852488,4155,155541504,202,740700160,11028
09-11-18 47:00,32852488,4152,155557888,203,741748736,11029
09-11-18 52:00,32852488,4153,155013120,204,742010880,11030
09-11-18 57:00,32706324,4141,154992640,203,740962304,11031
09-11-18 02:00,32706324,4147,155144192,204,742010880,11032
09-11-18 07:00,32706324,4131,155127808,203,740954112,11033
09-11-18 12:00,32706324,4148,155131904,203,740962304,11034
09-11-18 17:00,32574844,4272,146214912,207,744427520,11035
09-11-18 22:00,32592468,4236,149037056,212,751251456,11036
09-11-18 27:00,32592468,4219,155181056,212,750325760,11037
09-11-18 32:00,32653812,4220,155578368,210,749023232,11038
